0,0,0,0.058034498,0.133424014,0.192655131,0.233476341,0.32384944,0.287711114,0.399399787,0.343224257,0.506282926,0.102865338,0.698820829,0.146071613,0.816754282,0.165746257,0.924386978,0.177843258,0.539352,-0.005546954,0.760333419,0.002235136,0.884119093,0.005317989,1,0.000692347,0.509109557,-0.102742679,0.699883878,-0.14134784,0.81318891,-0.159700498,0.920737147,-0.175820738,0.429685891,-0.195743427,0.565287769,-0.284230292,0.644755065,-0.342155755,0.728354633,-0.391516834
0,0,0,0.022615246,0.164781034,0.120564178,0.293414146,0.220079914,0.372304827,0.271624029,0.447295487,0.475043803,0.192903295,0.666859329,0.258258224,0.785115004,0.288571537,0.888370037,0.313130617,0.529842079,0.087416984,0.7576015,0.130329713,0.890369534,0.150104925,1,0.16548872,0.525790572,-0.016174939,0.732594311,-0.002969835,0.855463922,0.004236882,0.953483939,0.014951156,0.476783693,-0.122971565,0.644129694,-0.15301913,0.745172083,-0.163891003,0.832224429,-0.165565982
0,0,0,0.01193976,0.159013256,0.108456045,0.285008639,0.2097186,0.368548334,0.259126276,0.451002866,0.473510683,0.177644178,0.656274676,0.24586311,0.769467294,0.276176184,0.86988622,0.297363788,0.530878186,0.077366941,0.753296494,0.113923602,0.883822381,0.125158176,1,0.12678428,0.525336564,-0.020469541,0.724963665,-0.02246272,0.848177016,-0.02638468,0.956913173,-0.029350301,0.469917148,-0.120582566,0.626296461,-0.178294629,0.727455974,-0.214986518,0.825591922,-0.24165456
0,0,0,0.071617305,0.14018628,0.194862798,0.241406232,0.317027628,0.295205116,0.395922214,0.344078541,0.503082693,0.106720097,0.705113471,0.147541642,0.824170589,0.165772364,0.93380785,0.179917797,0.531236112,0.002564231,0.757781684,0.012299562,0.886911511,0.017862162,1,0.019832965,0.502052009,-0.09182819,0.7001068,-0.116205566,0.818061411,-0.123720229,0.922157943,-0.125472397,0.427483171,-0.184290424,0.569306076,-0.254545957,0.666137815,-0.293852717,0.762632191,-0.320666254
0,0,0,0.081381917,0.121241234,0.204407513,0.207642779,0.327177048,0.244294614,0.421873212,0.287750423,0.491604179,0.040119328,0.696055353,0.049710017,0.823775053,0.049815211,0.940588117,0.045873344,0.502155542,-0.070016794,0.733243108,-0.089874998,0.87134546,-0.101795875,1,-0.119065858,0.454853117,-0.165306404,0.651894927,-0.221526653,0.775938749,-0.252142608,0.888907194,-0.278886199,0.353616953,-0.253125101,0.491433471,-0.349460721,0.579176784,-0.411419123,0.664226651,-0.463824511
0,0,0,0.077742502,0.108543634,0.193424404,0.18557553,0.306874365,0.205888912,0.384397238,0.211244226,0.506720006,0.001521323,0.716911256,-0.004812677,0.846004009,-0.015436096,0.956973374,-0.02912154,0.505502284,-0.11124067,0.741184592,-0.151211724,0.879062891,-0.179331973,1,-0.209971607,0.44584769,-0.203295231,0.650350928,-0.267652661,0.778665304,-0.307126313,0.892024875,-0.339506924,0.335692286,-0.285230249,0.475789636,-0.377988935,0.569904923,-0.435330868,0.664310932,-0.48156485
0,0,0,0.069516905,0.127948582,0.199719623,0.218120188,0.318043441,0.270293653,0.395415634,0.322496384,0.505422294,0.046155948,0.722826838,0.053666454,0.849985063,0.047479801,0.960199833,0.0370939,0.508710742,-0.061834008,0.74122417,-0.090083793,0.879087031,-0.113412224,1,-0.140507296,0.452425867,-0.153778344,0.651992619,-0.208928034,0.77705276,-0.244141877,0.885530651,-0.273663461,0.348225325,-0.233472988,0.4838503,-0.317171693,0.574604154,-0.369013399,0.661555588,-0.412554145
0,0,0,0.095660821,0.12106213,0.2431916,0.203957289,0.375782728,0.242601991,0.458789766,0.289259255,0.521880329,0.023647618,0.731274068,0.02523501,0.857560992,0.018374449,0.970184207,0.009388294,0.520456195,-0.085746422,0.750978887,-0.115299143,0.883660734,-0.137447044,1,-0.161016047,0.461520076,-0.175541446,0.656010449,-0.232593864,0.780093193,-0.268880159,0.887809098,-0.29877755,0.355285704,-0.253958642,0.483734518,-0.342625886,0.571476519,-0.398242086,0.659076393,-0.444878161
0,0,0,0.085251734,0.135359779,0.228355989,0.236361369,0.334666133,0.309921235,0.383143634,0.386798918,0.507390022,0.076287866,0.713794291,0.092349663,0.835556567,0.092945173,0.941319406,0.089193448,0.516141176,-0.030861678,0.746439695,-0.051318917,0.883310914,-0.07144437,1,-0.093600236,0.471690506,-0.123823866,0.674700379,-0.168989167,0.799650073,-0.196135983,0.905398726,-0.219981968,0.386265814,-0.205536559,0.529849291,-0.27646482,0.62405926,-0.320958048,0.71336329,-0.35981375
0,0,0,0.012209219,0.161280811,0.104273766,0.291957349,0.18225576,0.388407469,0.217819497,0.482808292,0.464637935,0.171919882,0.666791201,0.219630584,0.790461659,0.235323891,0.898333192,0.24243556,0.500125885,0.055152643,0.73560679,0.069162115,0.87846005,0.069086313,1,0.063504182,0.469080359,-0.055607442,0.675443232,-0.072792388,0.807852328,-0.080006927,0.921874523,-0.083596602,0.389790833,-0.158941835,0.533561826,-0.209099799,0.628019452,-0.233047187,0.717382312,-0.25020507
0,0,0,0.024888413,0.165155113,0.134200916,0.300857812,0.220880479,0.40735653,0.263257205,0.505874574,0.477427095,0.166207477,0.682982564,0.2082939,0.801356077,0.224995047,0.90865314,0.235038623,0.508501291,0.060805775,0.742071629,0.066053666,0.877933443,0.064822644,1,0.056244574,0.477424294,-0.038013726,0.681268632,-0.069062829,0.805225015,-0.087101072,0.916968822,-0.101342961,0.398331851,-0.130650207,0.538260758,-0.191749081,0.630526006,-0.231353924,0.721412241,-0.264379352
0,0,0,0.012081736,0.152302429,0.104085416,0.289818734,0.175152183,0.39865607,0.199939534,0.500081062,0.456316382,0.167410091,0.660730243,0.227139935,0.781948864,0.254488736,0.894831717,0.274439007,0.496238887,0.061491527,0.73268199,0.088458315,0.873342395,0.099946409,1,0.102304488,0.474221885,-0.041574255,0.685635746,-0.056299899,0.814395845,-0.063761666,0.928160965,-0.070036143,0.403743237,-0.14056699,0.558876455,-0.199650958,0.662167609,-0.233848646,0.760805845,-0.261887282
0,0,0,0.038796604,0.138829708,0.151618555,0.25588724,0.243256852,0.343858659,0.286289066,0.425297022,0.473226905,0.118633516,0.682983756,0.15922679,0.812414229,0.169817194,0.927233756,0.171919435,0.488884747,0.004914652,0.729663074,0.000956334,0.873871446,-0.007746872,1,-0.022007,0.437967032,-0.09743572,0.652474463,-0.139375776,0.79031384,-0.161436543,0.911731482,-0.180150121,0.338086724,-0.19065848,0.481918782,-0.264729112,0.583725929,-0.304046303,0.683467567,-0.335107356
0,0,0,0.056033,0.128100187,0.170314535,0.228793293,0.262930959,0.299980223,0.322021812,0.378425896,0.505326211,0.082578793,0.711113691,0.095565952,0.834818006,0.093038939,0.94658339,0.087903664,0.510892153,-0.025259269,0.740118802,-0.038333096,0.874727488,-0.050848972,1,-0.06737069,0.456059009,-0.124086224,0.658544838,-0.163611054,0.778906941,-0.185338467,0.888483822,-0.205123901,0.350463569,-0.216104075,0.504061341,-0.285668641,0.604684055,-0.327067733,0.705041289,-0.362852126
0,0,0,0.070872292,0.132477015,0.217422009,0.230175957,0.356220186,0.280605078,0.440235823,0.333367944,0.506679416,0.077237584,0.708909869,0.101180121,0.833186209,0.106792592,0.942374885,0.108178832,0.524033368,-0.02369592,0.748965502,-0.022351213,0.8817904,-0.028711313,1,-0.038822576,0.485148519,-0.114001565,0.684655786,-0.141729012,0.808379233,-0.160887197,0.918850303,-0.175710127,0.40171957,-0.19801721,0.549421906,-0.255715013,0.648810804,-0.290332139,0.746556461,-0.316914767
0,0,0,0.0297038,0.149132147,0.132047802,0.269125015,0.235218331,0.351410776,0.299522996,0.426390111,0.459216356,0.127266884,0.676348269,0.165349439,0.807172477,0.181555927,0.919534743,0.189086542,0.498730481,0.020503914,0.734502554,0.03272631,0.876906276,0.036813047,1,0.032864064,0.480095714,-0.080684021,0.685631871,-0.102235958,0.81589967,-0.118031882,0.928102612,-0.1310592,0.4121041,-0.177660972,0.557262957,-0.236620188,0.648067892,-0.274122,0.730021417,-0.306024492
0,0,0,0.087956846,0.122955427,0.225155368,0.211002037,0.352260858,0.25245145,0.436721712,0.29561165,0.509581327,0.038581796,0.717187405,0.045553297,0.843182266,0.039879654,0.953051388,0.030815164,0.514046907,-0.070279293,0.743472874,-0.089098245,0.881587088,-0.109548494,1,-0.133792281,0.461660594,-0.162370816,0.65856576,-0.208542272,0.77807647,-0.24081175,0.879842937,-0.268831134,0.365088105,-0.244266719,0.506141722,-0.31423822,0.600900829,-0.354884803,0.691774011,-0.389262646
0,0,0,0.102498591,0.110045232,0.256357282,0.18800956,0.393066674,0.229649916,0.48790431,0.279059947,0.502774596,0.015363706,0.716206312,0.009064615,0.844732046,-0.001607181,0.96141094,-0.014252759,0.500399351,-0.091156319,0.736462653,-0.128071308,0.876552284,-0.152482912,1,-0.17782703,0.444238603,-0.183443099,0.648129046,-0.249996871,0.779540122,-0.288160801,0.896185577,-0.31817174,0.340421379,-0.265370339,0.480661541,-0.361005276,0.577256918,-0.419160724,0.673188806,-0.46664995
0,0,0,0.076381505,0.109536141,0.221844316,0.191872954,0.349263698,0.241095528,0.4303523,0.288479716,0.501189768,0.019992929,0.709986389,0.022548502,0.834916532,0.016412817,0.948895752,0.00722516,0.502386034,-0.084736541,0.735195756,-0.109842062,0.873144805,-0.129487231,1,-0.149986655,0.44392094,-0.173569798,0.646750689,-0.236210942,0.77635479,-0.276925504,0.896322489,-0.307673216,0.338229001,-0.252218276,0.477616727,-0.341280967,0.571119547,-0.392779171,0.668459356,-0.432208031
0,0,0,0.0683093,0.131689787,0.204368487,0.237046763,0.315268099,0.317318261,0.380899817,0.404601932,0.505606115,0.101723872,0.698260427,0.144897774,0.814326167,0.164312124,0.922397017,0.180636153,0.523906231,-0.002305652,0.746435702,0.011687011,0.879197419,0.016845625,1,0.022317203,0.479347408,-0.100010887,0.688758075,-0.120621152,0.826522708,-0.132426098,0.948772192,-0.136689663,0.384800524,-0.191748634,0.536408126,-0.246201336,0.635737181,-0.270193726,0.730725527,-0.283902168
0,0,0,0.103486903,0.115016006,0.252255112,0.199066803,0.379332125,0.25249207,0.466580838,0.312427521,0.522874296,0.032660276,0.729253232,0.040476143,0.851566494,0.039959174,0.96538949,0.037952598,0.520672202,-0.065411687,0.746174097,-0.087976128,0.877605557,-0.104222588,1,-0.121804558,0.4628295,-0.153631389,0.662502706,-0.208655611,0.784499526,-0.239975408,0.896221459,-0.264224976,0.357049346,-0.233735308,0.501058817,-0.315920383,0.594264269,-0.364681304,0.68797183,-0.404819429
0,0,0,0.132581815,0.102129735,0.309714943,0.160468608,0.46161139,0.17643632,0.571110606,0.199104443,0.54617095,-0.031166825,0.753007114,-0.048258889,0.879025578,-0.066287644,0.990760446,-0.085336298,0.526055038,-0.13546367,0.752034545,-0.18202053,0.885045528,-0.217492193,1,-0.252968758,0.450904787,-0.21980454,0.64130491,-0.291116655,0.755817175,-0.33752504,0.855195582,-0.375981361,0.331180364,-0.291960329,0.457818955,-0.388925254,0.548063874,-0.4477292,0.639801979,-0.497551411
0,0,0,0.126343012,0.111845985,0.294726402,0.17847012,0.441453338,0.200129852,0.549564123,0.23101981,0.543878019,-0.018538186,0.755271673,-0.031472821,0.880492628,-0.043423072,0.995694935,-0.0571899,0.531034052,-0.128012255,0.754505813,-0.171513036,0.883079886,-0.194319054,1,-0.218557939,0.463771999,-0.21812889,0.647565603,-0.292951941,0.763498068,-0.331145436,0.869353533,-0.361164361,0.348339826,-0.295391858,0.470222324,-0.401320189,0.560233712,-0.466218412,0.655471444,-0.519826949
